T0dOM,8/8/2p1pK2/8/1R6/3k2rP/8/8 b - - 1 40,g3h3 b4b3 d3d4 b3h3 c6c5 h3h4 d4d5 f6g5,2624,88,88,73,crushing defensiveMove endgame rookEndgame skewer veryLong,https://lichess.org/hJoY3eEy/black#80
T0etp,8/6p1/1KPkn3/5pBp/5P2/7P/8/8 w - - 7 42,g5d8 e6d8 c6c7 d6d7 c7d8q d7d8 b6c5 h5h4 c5d5 d8e7,2630,107,86,334,crushing defensiveMove endgame hangingPiece master masterVsMaster quietMove veryLong,https://lichess.org/SyXCJxW8#83
T1Pc3,8/p4pk1/6p1/2pQ4/4rPK1/2P3PP/PP1R4/4q3 w - - 2 36,d5d7 e4e3 d2g2 e3e2,2684,103,88,161,crushing endgame short,https://lichess.org/TWJ5yCA0#71
T1Swu,6k1/1b4r1/p3p3/2BnN1Pq/1P1P1p1P/6Q1/P7/5RK1 w - - 0 47,g3h3 g7g5 g1f2 d5c3,2682,104,92,617,crushing master middlegame short,https://lichess.org/7NWdF53Q#93
T1e6k,2r5/1p1qbkpR/4p1p1/p2pPp2/2pP2P1/2P2N1Q/PP3P2/2K5 b - - 0 22,b7b5 g4f5 e6f5 e5e6,2689,93,91,426,advantage endgame short,https://lichess.org/3t6QSeoX/black#44
T1fjg,2r2rk1/p4ppp/1p6/2b5/5B2/1QPR2P1/P3qRBP/6K1 w - - 0 23,d3f3 c8d8 h2h4 d8d3 g1h2 c5f2,2670,97,92,63,crushing long middlegame pin quietMove,https://lichess.org/omcSbEPF#45
T1lqU,rn1qkb1r/ppp2ppp/4pn2/5bB1/2BP4/2N2Q2/PPP3PP/R3K1NR b KQkq - 0 7,d8d4 f3b7 f8c5 g1e2,2683,91,61,84,advantage master middlegame short,https://lichess.org/yzXFC0sk/black#14
T1lwy,8/8/3p4/1p2k1pp/p3P3/P1P1K1PP/8/8 w - - 0 37,h3h4 g5h4 g3h4 d6d5 e4d5 e5d5,2676,86,93,752,crushing endgame long pawnEndgame,https://lichess.org/OSm23NdY#73
T1qjC,2r2k1r/4bpN1/pq2p3/1p6/2n2N2/3R1b1B/PPP5/2K1Q2R b - - 2 25,f3h1 f4e6 f7e6 e1f1 h1f3 d3f3 e7f6 f3f6 f8g7 f6e6 b6e6 h3e6,2714,102,85,68,advantage fork master middlegame sacrifice veryLong,https://lichess.org/ZHsUwnOW/black#50
T1zo6,5rk1/pb3ppp/2q3r1/1pp5/2p5/P1N3Q1/1PP2PPP/2BRR1K1 w - - 9 21,g3h3 g6g2 g1f1 g2g1 f1e2 b7c8,2682,105,92,657,advantage kingsideAttack long middlegame,https://lichess.org/4IzL7sIs#41
T22XM,k6r/pp1Q2p1/4p3/4P1q1/3n4/3pRP1p/P1bB1KPP/2R5 w - - 0 31,g2g4 g5f4 c1h1 d4f3 d7f7 f4f7,2634,107,82,154,crushing long middlegame,https://lichess.org/Hq6mnNKX#61
T22kv,2r3k1/pp2r1p1/4Pp1p/5q2/Q7/4R2P/PP4P1/R6K b - - 0 29,e7e6 a4b3 c8c6 g2g4 f5c2 b3c2 c6c2 e3e6,2787,121,91,809,crushing endgame veryLong,https://lichess.org/pSyVe0sz/black#58
T2BRO,2bq1rk1/3nbpp1/2p1pn1p/p1Pp4/Qr1P4/2NBPNB1/P4PPP/R3K2R w KQ - 2 14,a4c6 c8b7 c6c7 d8a8 a2a3 b4b3,2677,87,90,197,advantage clearance long middlegame quietMove,https://lichess.org/CcNvhYcX#27
T2EsV,r3r1k1/pp1b2q1/8/3pP1N1/3P3Q/2p4R/PP3PPP/R5K1 w - - 0 29,h4h7 g7h7 g5h7 c3b2 h7f6 g8f7 h3h7 f7g6 a1f1 d7b5,2680,91,75,61,advancedPawn advantage middlegame veryLong,https://lichess.org/CinWgIkd#57
T2MC5,8/p1p1RQbk/1p1r4/7p/5P2/2P3PK/Pq5P/8 b - - 1 38,d6g6 f4f5 g6g5 e7e8 b2c3 f7g8 h7h6 e8e6,2648,96,85,63,advantage endgame exposedKing pin quietMove veryLong,https://lichess.org/PhRQafo1/black#76
T2NBo,r7/3k1r2/2pqp3/3p2Qp/pP1P3P/2P1P3/5P2/R2R2K1 w - - 1 27,g5h5 a8g8 g1h1 d6f8,2776,88,67,85,crushing endgame short,https://lichess.org/t5Sf6O28#53
T2WA3,8/8/3b4/4pK2/PkBp1pPp/1P3P2/6P1/8 w - - 5 52,f5g5 e5e4 c4f1 b4c3 f3e4 h4h3,2626,91,85,57,bishopEndgame crushing endgame long,https://lichess.org/gkV5it1l#103
T2cB1,7r/2QRb2r/p4pk1/2p1pN2/1pP1P3/Pq6/1P3PP1/5RK1 w - - 5 30,f5e7 g6g5 f2f4 g5g4 e7f5 h7h1 g1f2 b3b2 f2e3 h1h3 g2g3 h3h2 d7g7 g4h3 g7h7 h3g2,2603,104,90,47,crushing defensiveMove kingsideAttack middlegame quietMove veryLong,https://lichess.org/vslgVDIj#59
T2mwg,r3k2r/p4pp1/2N1p3/1P1p1bq1/1b1Pn2p/NP2P2P/4BPP1/R2Q1RK1 w kq - 2 17,c6b4 f5h3 e2f3 h3g2 f3g2 h4h3 d1f3 h8h4,2781,114,91,642,advantage clearance defensiveMove middlegame pin veryLong,https://lichess.org/eOqxuw3p#33
T2rmQ,8/8/4R3/p4r2/P1Np4/1P1kp3/6K1/8 w - - 2 49,e6e5 f5e5 c4e5 d3e2 e5c6 d4d3,2612,81,81,134,crushing endgame long,https://lichess.org/I211Dm5Y#97
T35EJ,8/1b6/4p3/5k2/1NK1p3/1P2Pp2/5P2/8 w - - 6 58,c4c5 f5g4 b4c6 b7c6 c5c6 g4h3 b3b4 h3g2 b4b5 g2f2,2670,85,98,151,crushing endgame veryLong,https://lichess.org/C4brcAU2#115
T3Arh,r4rk1/p3q1p1/1p1p3p/2p1p1N1/2P3B1/P2PB3/1P1Q1P1K/R4R2 w - - 0 23,g5e6 e7h4 g4h3 f8f3 e6f4 e5f4 e3f4 h4h3 h2g1 a8f8 f4g3 f8f5,2627,105,91,71,advantage defensiveMove exposedKing fork middlegame veryLong,https://lichess.org/dpPfkrmI#45
T3Fxo,8/4N3/p2p1p2/1p6/rP4R1/1K2k3/r7/2R5 w - - 12 52,e7f5 e3f3 g4g3 f3e4 f5d6 e4f4,2601,81,85,336,advantage defensiveMove endgame long,https://lichess.org/BCC3LMxa#103
T3Lqf,2r2rk1/1p3ppp/1p2p3/8/1b1P4/8/PPbNPPPP/2R1KB1R w K - 6 16,a2a3 c2b3 c1c8 f8c8 e2e4 b4a5 f1d3 c8c1,2650,86,95,291,crushing middlegame pin quietMove veryLong,https://lichess.org/9ipGVuqs#31
T3PJ3,r1b1r1k1/ppp2p2/3pnBp1/4P3/2B1N1R1/8/PP4PP/n5K1 b - - 1 18,d6e5 g4h4 e6g7 f6e7 g7h5 e4f6 g8g7 f6e8,2678,88,81,55,advantage fork master middlegame quietMove veryLong,https://lichess.org/I2NJaPAy/black#36
T3YcG,5r1k/p2p2pp/b4q2/1p1B1pN1/1P6/P7/2P3PP/R3QK2 w - - 2 25,e1h4 f6a1 f1e2 h7h6 g5f7 h8h7,2625,77,92,1289,advantage defensiveMove hangingPiece long middlegame,https://lichess.org/eWCNfCBj#49
T3ckp,r1bq3r/ppkp3p/4p1p1/8/2B2Q2/N7/PbP3PP/3RKR2 b - - 3 17,d7d6 d1d6 e6e5 f4f7 c7d6 f1f6 d6c5 c4d3 b2c3 e1d1 d8f6 f7f6,2797,100,80,726,advantage middlegame sacrifice veryLong,https://lichess.org/Vwd6j3fM/black#34
T3ewi,8/4P3/p4K2/7R/8/6k1/P5p1/4r3 w - - 8 61,f6f7 e1e7 f7e7 g3f4,2705,102,92,909,advantage defensiveMove endgame rookEndgame sacrifice short,https://lichess.org/65OgxFcO#121
T3iA4,8/5pp1/1k2p3/3pP1P1/3K4/4P3/2P5/8 b - - 3 43,b6c6 e3e4 d5e4 c2c4 c6b6 d4e4 b6c5 e4d3 c5b4 d3d4 g7g6 d4d3,2689,82,95,722,crushing defensiveMove endgame intermezzo pawnEndgame quietMove veryLong zugzwang,https://lichess.org/kBBsQW2m/black#86
T3qJ0,8/6r1/5RP1/4p1K1/4k3/8/8/8 b - - 1 49,e4d3 f6e6 e5e4 g5f4 d3d4 e6e4 d4d5 e4e5,2758,107,87,1017,crushing endgame rookEndgame veryLong,https://lichess.org/E6zoHiBw/black#98
T3y7e,8/8/5pk1/pp1p3p/2pP3P/P1P1K1P1/2P5/8 b - - 3 42,g6f5 e3f3 a5a4 g3g4 h5g4 f3g3 f5e4 h4h5 e4f5 h5h6 f5g6 g3g4 g6h6 g4f5,2726,88,86,334,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/1dDuFnSk/black#84
T497a,r3r1k1/1p4bp/p2p2p1/3P2BP/P1p1N3/q2n2P1/6BP/2RQR2K w - - 1 23,d1g4 e8e4 g4d7 e4e1 c1e1 d3e1 h5h6 g7h6 d7e6 g8h8 g5h6 a3a1,2797,117,90,623,crushing master middlegame veryLong,https://lichess.org/Wp58v6hE#45
T4cFg,6k1/N1p2pbp/6p1/2PB2q1/3PP1r1/3n4/PB3P1P/R2KR2Q w - - 11 30,f2f3 g4g2 h1g2 g5g2 b2c3 d3b2 c3b2 g2b2,2732,94,87,68,advantage exposedKing middlegame veryLong,https://lichess.org/KgO7UFDH#59
T4eQg,r3r2k/pp1b1pp1/2p5/3pN1nq/3P4/2PB4/PPK3Q1/2R2N2 b - - 3 31,d7e6 f1g3 e6h3 g2d2 h5h6 d2g5,2605,91,72,144,advantage long middlegame,https://lichess.org/0B3fbRCL/black#62
T4eS2,r5k1/p1q2ppp/2p1rn2/3p4/3P1bbQ/3BB3/PP3PPP/RN3RK1 w - - 10 17,h2h3 e6e3 f2e3 f4e3 g1h1 f6h5 h4g4 h5g3 g4g3 c7g3,2655,97,88,98,crushing fork middlegame quietMove sacrifice veryLong,https://lichess.org/iIyheRaD#33
T4gWm,2kr4/ppp1qp2/2b1pn1p/4P3/1PB5/P1N1P3/6KP/R1BQ1R2 w - - 1 17,c3d5 d8g8 g2f3 e6d5 c4d3 e7e5,2630,102,80,161,crushing discoveredAttack long middlegame pin,https://lichess.org/juKJqDQB#33
T4k4l,8/8/1p1n4/5R1p/1k1pBP1P/1p6/4PP2/6K1 w - - 1 44,f5e5 d6e4 e5e4 b4c5,2683,87,75,77,crushing defensiveMove endgame master short,https://lichess.org/xt8gSzEg#87
T4svN,6k1/1Q2b1pp/p7/1p6/2q1p1B1/P7/1Pr3PP/3R3K b - - 0 32,e7f6 b2b3 c4c7 g4e6 g8f8 b7a8,2745,96,85,115,crushing endgame long,https://lichess.org/dbUmFxM2/black#64
T4zIZ,5b2/pp1k4/1q3rp1/3PQp2/8/2P2BP1/bP3P1P/4R1K1 b - - 0 28,f8c5 d5d6 b6d6 e1d1,2750,110,83,297,advantage middlegame pin short,https://lichess.org/AR7WgYWl/black#56
T5BE5,2rr2k1/5ppp/4pb2/p3B3/P2P4/1qP1QP1P/5P1K/R5R1 b - - 12 28,c8c3 e5f6 c3e3 g1g7 g8f8 a1g1,2669,82,93,543,crushing defensiveMove kingsideAttack long middlegame pin sacrifice,https://lichess.org/Vt9isSoM/black#56
T5C0c,2rr2k1/p5p1/7p/2pp1R2/2q2n2/2N2R2/P5PP/4Q2K b - - 2 29,f4g6 e1e6 g8h7 f3g3 g6h8 f5f6,2764,114,92,518,advantage fork long middlegame,https://lichess.org/gaJlp2FM/black#58
T5C3v,r4rk1/pp3pb1/7p/3N3Q/6RP/5n2/PqP3P1/5R1K b - - 1 20,f3e5 h5h6 e5g6 g4g6,2672,85,86,560,crushing master middlegame pin short,https://lichess.org/6y6m8kr3/black#40
T5Nv7,k4qr1/1pQ5/p2p4/3Pb3/1P3p2/P5P1/5P1P/1RR3K1 w - - 0 35,b4b5 f4g3 h2g3 e5d4 c7c8 f8c8 c1c8 g8c8,2702,91,78,77,advantage endgame veryLong,https://lichess.org/XWyD8TOF#69
T5T0Q,2q1r2k/2r1nQp1/p6p/1p2N3/3R4/8/PP3PPP/4R1K1 w - - 1 26,d4g4 e7f5 g4e4 e8e5 f7c7 c8c7,2700,96,91,442,advantage discoveredAttack long middlegame quietMove,https://lichess.org/nVRQCNjm#51
T5Zdp,8/8/3K2k1/1R2P3/4rp2/8/8/8 w - - 0 77,e5e6 g6f6 e6e7 e4e6 d6d5 e6e7,2703,112,90,1032,crushing deflection endgame long master rookEndgame,https://lichess.org/bw3ZRqus#153
T5a4P,8/6pp/3rb1k1/1Q2R3/3P4/5nP1/PPP2q2/4R2K w - - 9 32,b5e8 e6f7 e5e6 g6g5 e8b5 g5g4,2666,96,91,197,crushing defensiveMove long middlegame,https://lichess.org/eNko3Z4k#63
T5erO,4Qbk1/p4pp1/1p6/6P1/5P2/5K2/P2r4/8 b - - 4 34,d2a2 f4f5 a2c2 g5g6,2638,93,99,116,crushing endgame master quietMove short,https://lichess.org/9DekEn2d/black#68
T5giH,8/1b3k2/p3p3/Q3B2K/1p1P2P1/8/2q5/8 w - - 4 44,a5b4 b7f3 d4d5 c2f5 h5h4 f5e5,2600,88,56,46,crushing endgame long pin,https://lichess.org/Ikk4xq0n#87
T5ltt,8/8/1pp5/3k3p/P2P1K1P/8/8/8 w - - 2 51,f4g5 b6b5 a4a5 d5d6 g5f5 d6c7 f5e4 c7b7 e4d3 b7a6,2739,107,83,265,crushing endgame pawnEndgame veryLong,https://lichess.org/s9oVqpnp#101
T5nqf,r1bq1rk1/pp3p2/3p1P1p/2p3p1/2P1P3/3BNQ2/Pb4PP/R4RK1 b - - 0 18,b2a1 e4e5 d6e5 e3d5 a1d4 g1h1,2799,96,74,135,crushing defensiveMove long middlegame quietMove,https://lichess.org/jr1fflwO/black#36
T5yX6,rnb2r1k/ppp1q2p/6pQ/6N1/2B1p3/4P3/PPP3PP/2KR3n b - - 3 16,h1f2 c4f7 f8f7 d1d8 e7d8 g5f7 h8g8 f7d8,2722,116,91,838,advantage attraction fork middlegame sacrifice veryLong,https://lichess.org/RLATvrNG/black#32
T6C8t,8/p4p1k/1p3Ppp/8/6n1/1P2q1P1/P1Q3KP/5R2 w - - 2 33,c2c4 e3d2 g2h3 h6h5,2640,96,94,166,crushing defensiveMove endgame master short,https://lichess.org/cwsZSNMT#65
T6Dyt,1r6/p3pk2/n1R2np1/8/1p2P3/4b1P1/PB4PP/5R1K b - - 4 25,b8b6 c6b6 e3b6 e4e5 a6c5 b2d4,2680,102,80,54,advantage long middlegame pin,https://lichess.org/XWsNagNf/black#50
T6mP1,r4rk1/pp2R1bp/2p3p1/2n4n/7B/2N4B/PPP2P1P/1K1R4 w - - 1 19,b2b4 f8f4 b4c5 f4b4 b1c1 g7h6,2708,87,84,200,advantage fork long middlegame sacrifice,https://lichess.org/6vAHkb05#37
T6mUi,5r1k/1pp1Q1pp/p1p1n3/8/8/6N1/PP3PR1/4qNK1 b - - 8 33,f8g8 f2f4 e6d4 e7e1 d4f3 g1f2 f3e1 f2e1,2608,111,62,46,advantage middlegame quietMove veryLong,https://lichess.org/FYlBc4Eq/black#66
T6mgL,1r3rk1/2Np2p1/1p1P1pQp/p7/2P2P2/P5Pq/7P/5RK1 b - - 0 31,b6b5 f1e1 b5c4 e1e7 b8b1 g6b1,2643,100,89,192,crushing endgame long quietMove,https://lichess.org/XPqzDx2Y/black#62
T6wur,5r1k/1pp4p/3p3q/2PPp1n1/5p2/6P1/3Q1PBP/6RK w - - 1 31,c5d6 f4g3 f2g3 g5e4 g2e4 h6d2,2649,85,98,141,crushing discoveredAttack endgame long pin,https://lichess.org/yKN0UUT6#61
T6yI0,2Q2krr/4p3/p2p1p2/1p2n2P/8/PP2q2B/2P2R2/3R1K2 b - - 6 33,f8f7 h3e6 f7g7 e6g8 h8h5 g8d5,2798,96,98,164,crushing defensiveMove long master masterVsMaster middlegame skewer,https://lichess.org/prtWAscw/black#66
T7DCJ,6k1/1pp2r1p/6p1/8/p7/P6Q/1Pqr1bP1/K2N1R1R b - - 9 28,f2d4 h3c8 g8g7 h1h7 g7h7 f1h1 h7g7 c8h8,2678,91,92,785,attraction discoveredAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/YGkehe3s/black#56
T7GDE,1k1r3r/1p3R2/RPn1B3/6q1/3Pn2p/2P1p1pP/4Q1P1/1N4K1 w - - 1 27,e2a2 b7a6 a2a6 e4c5,2675,99,91,226,crushing middlegame short,https://lichess.org/vONqWgCC#53
T7NRV,8/5b2/p7/4K3/2p2NP1/1k5P/1P6/8 w - - 1 43,f4d5 b3b2 g4g5 b2b3,2774,109,84,186,crushing defensiveMove endgame short,https://lichess.org/RWEry2lj#85
T7PKv,8/1pp5/p3p2p/1PP1P3/P2K3p/6k1/6P1/8 b - - 0 41,g3g2 c5c6 b7b6 a4a5 h4h3 a5b6 h3h2 b6c7,2733,116,90,292,advancedPawn crushing endgame pawnEndgame veryLong,https://lichess.org/gbky17tv/black#82
T7taa,3r4/2knQ3/1pp2p2/3ppN2/q7/2BPP3/2PK1P2/8 b - - 1 43,a4b5 f5g7 d8c8 g7e6,2655,111,91,689,crushing endgame master quietMove short,https://lichess.org/HqimChai/black#86
T83aW,8/8/8/3k3p/7P/1p2R1P1/r3KP2/8 w - - 3 62,e2f3 b3b2 e3b3 d5c4 b3b8 a2a3,2742,92,96,309,advancedPawn crushing endgame long rookEndgame,https://lichess.org/muxMa8S7#123
T88V9,r3k2r/ppp2ppp/2p5/8/4P1bq/7P/PPPNKbP1/R1BQ1B1R w kq - 4 10,d2f3 g4f3 g2f3 a8d8 c1d2 f7f5,2780,98,88,310,advantage long middlegame,https://lichess.org/8rPa4IkA#19
T8CPu,r4rk1/2p1bppp/pqPp4/7n/4P1b1/2N2N1P/PPPB2P1/R2Q1RK1 w - - 1 14,g1h1 h5g3 h1h2 g3f1 d1f1 g4e6,2685,102,91,188,advantage fork long middlegame,https://lichess.org/5dRNUnj5#27
T8G77,r1qr2k1/2p1nb1n/p2p1p1Q/1p2p3/3PP2N/1PP4P/P1B2PP1/3RR1K1 b - - 2 23,c8d7 d4e5 f6e5 h4f5 e7f5 e4f5,2783,94,78,134,advantage long middlegame,https://lichess.org/yAYFCwOd/black#46
T8KoT,3q2k1/pp3p1p/1b5r/4r1p1/3PppN1/7P/PP1Q1PP1/2R3KR b - - 1 23,e4e3 g4h6 g8g7 d2c2,2764,94,95,317,advantage hangingPiece middlegame short,https://lichess.org/SNFbeaqa/black#46
T8vFR,2k4r/1p6/p1n1pp1b/4p2p/2Q1P2N/2P3PP/Pq1r1PB1/R4RK1 b - - 0 21,d2f2 f1b1 b2d2 c4e6,2699,99,92,1113,advantage middlegame short,https://lichess.org/uektf0CT/black#42
T8xOy,r5kr/pp3ppp/3pN2q/3n4/6Q1/8/PPP2RPP/4R1K1 b - - 5 20,a8e8 g4a4 d5c7 a4d7,2681,112,92,574,crushing middlegame short,https://lichess.org/BOvd0Imu/black#40
T8z3C,6k1/p5p1/Kp5p/1N1p1q2/2rP4/P3R2n/1r5P/R2Q4 b - - 1 33,c4a4 d1a4 f5c8 a6a7 c8d7 a7a6,2654,103,84,200,advantage hangingPiece long middlegame,https://lichess.org/LOMnKnDs/black#66
T96PG,r2qr2k/1p3p1p/p4b1B/4p3/3nN2p/3BQP2/PPP2P2/2K3R1 b - - 9 22,d4f5 e4f6 d8f6 d3f5 e8g8 g1g5 g8g5 e3g5 f6g5 h6g5,2674,89,97,232,advantage discoveredAttack middlegame veryLong,https://lichess.org/sbhu48yG/black#44
T99pM,2k5/1p2r1pp/p7/2Pr1Pq1/1P2p3/3pR2P/1Q1K4/5R1B w - - 8 35,b4b5 d5c5 b5a6 e7c7 b2b7 c7b7,2731,106,88,255,crushing long middlegame pin quietMove,https://lichess.org/1hXQBKWh#69
T9Gaa,7k/1p1r3p/8/5NQ1/p7/P1P5/b1q1KP1P/6R1 w - - 0 33,e2f1 c2d3 f1g2 a2d5 f2f3 d3f3,2631,85,93,1892,dovetailMate endgame long mate mateIn3,https://lichess.org/gVNBGEWu#65
T9Qer,8/2r1b1pp/pp3p2/4p3/1Pr1P1Pk/PK2R3/7R/4N3 b - - 1 32,h4g4 h2g2 g4f4 g2g3 c4c3 e3c3 c7c3 g3c3,2689,98,79,136,advantage endgame veryLong,https://lichess.org/RoFcqz8H/black#64
T9ZRP,8/8/2PPb3/1k3p2/4p1p1/2R4p/5P2/2K5 w - - 0 48,c1b2 b5b6 d6d7 b6c7,2695,87,94,100,advantage endgame master short,https://lichess.org/KROfH2gZ#95
T9bFX,8/8/5p2/p7/4N3/3K4/4p3/5k2 w - - 4 62,e4d2 f1e1 d2e4 a5a4 e4c3 a4a3 c3e2 a3a2 e2d4 f6f5,2696,104,90,822,advancedPawn crushing defensiveMove endgame knightEndgame quietMove veryLong,https://lichess.org/GogkA1Ej#123
T9dPF,8/7p/4N3/1k3K1P/6Pr/8/8/8 b - - 6 46,b5c6 f5g5 h4h3 e6f8 c6d5 f8h7,2602,100,85,372,crushing endgame long,https://lichess.org/9jjsSnPU/black#92
T9raq,r5k1/2BN2pp/2R1p2r/p7/Pp1P4/3KQP2/1P6/5q2 w - - 2 36,d3d2 h6g6 e3e2 g6g2 e2g2 f1g2,2661,110,57,120,crushing long middlegame pin quietMove,https://lichess.org/rO9Dewuh#71
T9unw,8/pp1r2k1/8/3pR3/8/7P/PP2n1PK/8 b - - 3 34,d5d4 e5e2 d4d3 e2e1 d3d2 e1d1,2786,91,93,150,advantage endgame hangingPiece long quietMove,https://lichess.org/IInYTplj/black#68
T9wOf,1r2r1k1/1p6/1qb3p1/2p1b3/ppQ1P1P1/5B2/P1RB4/1K5R b - - 1 38,g8g7 h1h7 g7h7 c4f7 h7h8 c2c1 e5h2 c1h1,2678,86,96,554,attraction crushing middlegame pin sacrifice veryLong,https://lichess.org/Yyp4olPe/black#76
TA7m9,rnb2qk1/ppp3p1/3pN2p/8/3P3P/5N2/PPP2KP1/R3Q3 b - - 1 17,f8f7 e6c7 f7c7 e1e8 g8h7 a1h1,2662,87,69,63,clearance crushing defensiveMove long middlegame sacrifice,https://lichess.org/W643u8aE/black#34
TA9b5,r2r2k1/1p2qp1p/p2p2pB/4n3/3NPPP1/p6K/8/Q1R5 b - - 0 30,e5d3 d4c6 d3f4 h3g3 e7e5 c6e5,2678,86,88,159,advantage defensiveMove long middlegame,https://lichess.org/Qfi7ovQL/black#60
TAE9f,r2r3k/pp3Q1p/2b5/4Pp2/P1B2P1q/2P1P2P/1B3pP1/R4K2 w - - 2 25,f7f5 d8d2 g2g3 c6e4,2722,111,87,753,advantage middlegame short,https://lichess.org/Tb8wa2xm#49
TAEsX,5r2/pp1q2k1/3b2p1/nP1pp3/6p1/P2BPN2/2P3QP/R5K1 b - - 1 30,g4f3 g2g6 g7h8 g6h5 h8g8 g1f2 d7g7 a1g1,2667,100,84,205,clearance crushing middlegame pin veryLong,https://lichess.org/85zdH49R/black#60
TAFrq,8/8/1p6/5N2/pkp5/8/2K5/8 w - - 0 56,f5d4 b6b5 d4e6 a4a3,2612,93,79,93,crushing endgame knightEndgame quietMove short zugzwang,https://lichess.org/UxJFpHnn#111
TAIF0,3rr1k1/7q/8/p2pN2p/3PnppP/1QP3n1/1P4P1/R1B1R1K1 w - - 0 32,a1a5 f4f3 c1e3 g3e2 e1e2 f3e2,2758,86,86,321,advancedPawn crushing kingsideAttack long middlegame,https://lichess.org/ZTSmdF7k#63
TANWS,2q5/1p2p1kp/3p2p1/8/p1rN3r/6Nn/PP1Q1PK1/3R1R2 w - - 6 28,d4e2 c4c2 d2e3 c2e2 g3e2 c8g4 e2g3 h3f4,2668,99,92,526,crushing master middlegame sacrifice veryLong,https://lichess.org/2LogKTBJ#55
TAao6,8/8/3b4/5kp1/8/pK3P2/6P1/B7 w - - 12 53,b3c2 a3a2 c2b3 d6e5 b3a2 e5a1 a2a1 f5f4 a1b2 f4g3 b2c3 g3g2,2742,108,91,408,advancedPawn bishopEndgame crushing endgame veryLong,https://lichess.org/2TE25zcS#105
TAbQg,5k2/5PR1/2r1p1pP/1r1bK3/4p1P1/Pp6/1P2n1B1/6R1 b - - 0 42,d5c4 e5e4 c6d6 g7g8 f8f7 h6h7 d6d4 e4e3 b5e5 e3f2 d4f4 g2f3 c4d5 g8f8 f7f8 h7h8q f8e7 h8e5,2723,84,78,85,advancedPawn attraction crushing exposedKing fork middlegame promotion veryLong,https://lichess.org/3tu8YATs/black#84
TAiPn,1r1q4/p1p2kpp/1b1p1n2/Qb2p3/4P3/2PP3P/PP3PP1/RNB1K2R w KQ - 5 15,a5b4 b5d3 b4b3 d6d5 b3d1 d5e4,2698,81,86,138,advantage long middlegame,https://lichess.org/gaIA8Lbn#29
TAoyy,2krr3/1p3pp1/p1p2q1p/4Nb2/1P6/P1Q4P/5PP1/2R1R1K1 b - - 3 29,f6g5 e5f7 e8e1 c3e1 g5g6 f7d8,2630,112,89,385,crushing fork long middlegame,https://lichess.org/ao6Uh1pu/black#58
TArQI,2b1rk2/ppq2p2/2p4Q/4p3/2n3p1/6B1/PPP2PP1/4R1K1 b - - 3 28,f8e7 e1d1 e8f8 h6g7,2799,103,80,113,advantage master middlegame quietMove short,https://lichess.org/lctfWJqR/black#56
TAsLk,r5rk/2q1bp2/1p1pbn1p/pPp1n3/P1P1PBP1/1BN4P/3N4/R2Q1RK1 w - - 1 22,d1e2 e6g4 h3g4 g8g4 g1h1 g4h4 f4h2 f6g4,2672,88,83,166,crushing exposedKing kingsideAttack middlegame veryLong,https://lichess.org/0FCJQGra#43
TAtRN,1r2r3/2pq1kpp/5n2/2Q5/2NP4/2N1Pb2/PP1K3P/n1B2R2 b - - 1 19,f3d5 c5d5 d7d5 c3d5,2612,90,89,777,advantage middlegame pin short,https://lichess.org/uwGVkNgR/black#38
TAv8v,r1bqr3/pp3Rbk/3pn1p1/2pB4/4P1Q1/8/PPP3PP/R1B3K1 b - - 1 18,e6f8 g4f4 g6g5 f4f3 c8e6 f3h5,2717,85,71,132,advantage long middlegame quietMove,https://lichess.org/IcLsKLWy/black#36
TAzDs,5R2/4r3/4P1k1/4K1pp/8/8/8/8 b - - 4 61,g6g7 f8d8 g7g6 d8g8,2667,99,81,203,crushing endgame quietMove rookEndgame short,https://lichess.org/fB1j36J3/black#122
TB87f,6r1/2N3k1/2pQP3/B2p1qr1/PP1P4/8/6P1/R5K1 w - - 1 36,a1f1 g5g2 g1g2 g7h6 d6g3 g8g3 g2g3 f5f1,2665,109,91,464,advantage discoveredAttack middlegame sacrifice veryLong,https://lichess.org/iRG2thCv#71
TB9dC,k3r1r1/ppB1Q1b1/8/3p4/2nN3P/P1PNP3/qP4P1/2KR1R2 w - - 1 29,e7b4 g7d4 c3d4 g8g2 f1f2 a2a1 c1c2 c4e3 c2b3 a1d1,2782,93,95,125,crushing deflection discoveredAttack fork middlegame veryLong,https://lichess.org/i0glBjSz#57
TBD5c,rr4k1/p1q2ppp/Q3pn2/2Pp1b2/3Pn3/2P1PNP1/P2BBP1P/1R3RK1 w - - 3 19,f1d1 b8b1 d1b1 e4c5 d4c5 f5b1,2607,101,86,245,advantage discoveredAttack long middlegame,https://lichess.org/WiWCeUUr#37
TBHkr,r4rk1/5p1p/1p4pB/p1p5/2B5/2Q2P1P/PP3K1q/R3R3 w - - 1 26,f2e3 a8e8 e3d3 e8d8 c4d5 d8d5 d3c4 d5d4 c3d4 c5d4,2750,114,90,735,advantage middlegame veryLong,https://lichess.org/CWgKcUH2#51
